ID,ingresos,edad,provincia_codigo,bancarizado,BCRA_Peor_Situacion,Cantidad_consultas_7_dias,Compromisos_Mensual,Endeudamiento_Externo,Nivel_Socioeconomico,Deuda_normal,Deuda_30,Deuda_90,deuda_120,deuda_180,canti_moras,autonomo,Es_jubilado,relacion_dependencia,dias_atraso,Cuota,cant_cuotas,Monto_Otorgado,PRODUCTO,PROVINCIA,moroso
386,41990.00,53,B,1,1,4,8300.00,83000.00,3,83000.00,0.00,0.00,0.00,0.00,0,F,F,CORREO OFICIAL DE LA REPUBLICA ARGENTINA SOCIEDAD ANONIMA   ,0,8270.34,15,50000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
387,17564.00,52,B,0,-1,4,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,V,,117,3477.60,15,19000.00,DS_SUCURSAL_PLATA,BUENOS AIRES,1
388,46000.00,44,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5106.09,12,29400.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
389,55619.00,37,C,1,1,4,22298.00,55000.00,3,55000.00,0.00,0.00,0.00,0.00,0,F,F,PODER JUDICIAL CONSEJO DE LA MAGISTRATURA                   ,152,12773.26,15,80000.00,DS_PREMIUM,CAPITAL FEDERAL,1
390,35853.00,34,B,1,2,5,11838.00,117000.00,4,112000.00,0.00,0.00,0.00,5000.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,152,3783.44,12,17900.00,DS_BASICO,BUENOS AIRES,1
391,65570.56,59,C,1,1,3,18971.00,125000.00,3,125000.00,0.00,0.00,0.00,0.00,1,F,F,POLICIA FEDERAL ARGENTINA                                   ,0,4876.51,15,20000.00,DS_BASICO,BUENOS AIRES,0
392,40000.00,39,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5835.53,12,33600.00,DS_REFINANCIACION,CORDOBA,0
393,31500.00,38,A,1,1,10,6083.00,126000.00,5,126000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,148,3816.73,10,15750.00,DS_BASICO,SALTA,1
394,116230.99,65,X,1,1,4,14933.00,116000.00,5,116000.00,0.00,0.00,0.00,0.00,0,F,F,BANCO DE LA NACION ARGENTINA                                ,0,2607.55,6,8000.00,DS_BASICO,CORDOBA,0
395,28158.00,25,Y,1,1,4,8776.00,237000.00,5,237000.00,0.00,0.00,0.00,0.00,1,F,F,CONTADURIA DE LA PROVINCIA                                  ,143,3259.44,6,10000.00,DS_BASICO,JUJUY,1
396,46000.00,20,N,1,1,3,6000.00,6000.00,5,6000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,152,5272.17,12,23000.00,DS_BASICO,MISIONES,1
397,34816.15,38,T,1,1,2,12670.00,240000.00,6,240000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,3582.84,12,20000.00,DS_SUCURSAL_ORO,TUCUMAN,0
398,17584.00,74,B,1,1,0,263.00,9000.00,6,9000.00,0.00,0.00,0.00,0.00,0,F,V,,102,4936.91,12,25200.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
399,158000.00,49,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8014.68,6,31500.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
400,55000.00,50,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,10046.08,9,50400.00,DS_REFINANCIACION,MISIONES,0
401,57000.00,26,E,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,12400.51,12,71400.00,DS_REFINANCIACION,ENTRE RIOS,0
402,22000.00,34,M,1,5,3,438.00,15000.00,6,0.00,0.00,0.00,0.00,15000.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,148,2792.07,12,11000.00,DS_BASICO,MENDOZA,1
403,81100.00,64,C,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,10301.44,14,63000.00,DS_REFINANCIACION,BUENOS AIRES,0
404,18000.00,23,Q,1,1,3,10327.00,137000.00,4,137000.00,0.00,0.00,0.00,0.00,2,F,F,MUNICIPALIDAD DE PLOTTIER                                   ,143,2438.25,15,10000.00,DS_BASICO,NEUQUEN,1
405,49000.00,62,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5984.30,6,23520.00,DS_REFINANCIACION,BUENOS AIRES,0
406,61277.00,51,B,1,1,6,16017.00,252000.00,3,252000.00,0.00,0.00,0.00,0.00,1,F,F,PREFECTURA NAVAL ARGENTINA                                  ,148,7776.67,12,30638.00,DS_BASICO,BUENOS AIRES,1
407,84000.00,34,N,1,3,2,5242.00,162000.00,4,158000.00,0.00,4000.00,0.00,0.00,0,F,V,,1,9005.98,10,40000.00,DS_BASICO,MISIONES,0
408,25000.00,36,T,1,4,0,6359.00,142000.00,6,138000.00,0.00,0.00,4000.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,143,3586.61,8,12500.00,DS_BASICO,TUCUMAN,1
409,37000.00,40,T,1,5,0,6118.00,111000.00,5,83000.00,0.00,0.00,0.00,28000.00,3,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,143,3259.44,6,10000.00,DS_BASICO,TUCUMAN,1
410,34000.00,24,A,1,1,1,5232.00,102000.00,6,102000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,84,3963.93,8,15000.00,DS_BASICO,SALTA,0
411,24000.00,34,Q,1,5,1,8715.00,146000.00,5,121000.00,0.00,0.00,0.00,25000.00,3,F,F,CONSEJO PROVINCIAL DE EDUCACION DEL     NEUQUEN             ,148,3191.97,10,12000.00,DS_BASICO,NEUQUEN,1
412,17584.00,74,B,0,-1,2,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,0,F,V,,133,3502.00,8,15000.00,DS_SUCURSAL_PLATA,BUENOS AIRES,1
413,77431.00,55,X,1,1,7,11205.00,252000.00,4,252000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,23,8683.85,15,52500.00,DS_SUCURSAL_ORO,CORDOBA,0
414,17584.00,68,A,1,1,1,4838.00,82000.00,6,82000.00,0.00,0.00,0.00,0.00,0,F,V,,0,4701.82,12,24000.00,DS_SUCURSAL_ORO,SALTA,0
415,20220.00,43,B,1,1,0,3754.00,57000.00,6,57000.00,0.00,0.00,0.00,0.00,0,F,F,,32,3538.12,15,20200.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
416,29098.00,39,B,1,1,5,843.00,13163.00,5,13163.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,148,5756.68,12,30552.90,DS_SUCURSAL_ORO,BUENOS AIRES,1
417,29000.00,32,E,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3270.30,14,20000.00,DS_REFINANCIACION,ENTRE RIOS,0
418,19930.00,77,B,0,5,0,0.00,8000.00,6,5000.00,0.00,0.00,0.00,3000.00,0,F,V,,133,3985.88,15,21777.00,DS_SUCURSAL_PLATA,BUENOS AIRES,1
419,35038.00,30,A,1,1,3,12823.00,252000.00,5,252000.00,0.00,0.00,0.00,0.00,2,F,F,PROVINCIA DE SALTA                                          ,148,3657.38,15,15000.00,DS_BASICO,SALTA,1
420,76000.00,56,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5179.03,12,29820.00,DS_REFINANCIACION,BUENOS AIRES,0
421,33000.00,42,M,1,5,1,58.00,2000.00,5,0.00,0.00,0.00,0.00,2000.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,148,4388.96,10,16500.00,DS_BASICO,MENDOZA,1
422,45000.00,47,C,1,4,4,8608.00,144921.00,4,118921.00,0.00,0.00,26000.00,0.00,0,F,F,ESTADO MAYOR GENERAL DE LA ARMADA                           ,148,5711.05,12,22500.00,DS_BASICO,CAPITAL FEDERAL,1
423,74265.00,52,A,1,1,2,56925.00,1004399.00,4,1004399.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,0,2507.99,12,14000.00,DS_SUCURSAL_ORO,SALTA,0
424,21860.00,49,M,1,1,11,3785.00,86000.00,5,86000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,143,2665.01,15,10930.00,DS_BASICO,MENDOZA,1
425,97000.00,49,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,10686.24,6,42000.00,DS_REFINANCIACION,BUENOS AIRES,0
426,56000.00,31,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9725.89,12,56000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
427,31000.00,54,L,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,53,7294.41,12,42000.00,DS_REFINANCIACION,LA PAMPA,0
428,32000.00,38,Q,1,1,1,10450.00,231000.00,5,231000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE DESARROLLO SOCIAL,143,3270.59,15,15000.00,DS_BASICO,NEUQUEN,1
429,64008.00,55,B,1,1,5,2625.00,42000.00,4,42000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,112,6977.26,15,32000.00,DS_BASICO,BUENOS AIRES,1
430,41436.00,73,B,1,1,0,14753.00,220701.00,6,220701.00,0.00,0.00,0.00,0.00,0,F,V,,0,5603.20,8,24000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
431,38645.00,38,B,1,1,1,12829.00,196000.00,6,196000.00,0.00,0.00,0.00,0.00,0,F,F,,0,5429.64,7,19322.50,DS_BASICO,BUENOS AIRES,0
432,25594.62,31,T,1,1,0,11671.00,258000.00,5,258000.00,0.00,0.00,0.00,0.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,79,2749.79,9,10000.00,DS_BASICO,TUCUMAN,0
433,65700.00,34,A,1,1,4,25764.00,550000.00,5,550000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,58,2599.90,15,11924.00,DS_BASICO,SALTA,0
434,36700.00,20,E,1,1,5,2316.00,42000.00,5,42000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,152,4001.02,15,18350.00,DS_BASICO,ENTRE RIOS,1
435,133174.00,41,U,1,1,3,29376.00,293762.00,1,293762.00,0.00,0.00,0.00,0.00,0,F,F,SAN ANTONIO INTERNACIONAL SOCIEDAD ANONIMA,1,20354.75,6,80000.00,DS_PREMIUM,CHUBUT,0
436,22563.00,29,U,1,1,0,7496.00,154000.00,4,154000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE EDUCACION DE LA PROVINCIA DEL CHUBUT          ,62,2811.36,12,11076.00,DS_BASICO,CHUBUT,0
437,51696.00,33,A,1,4,4,20936.00,375000.00,5,370000.00,0.00,0.00,5000.00,0.00,2,F,F,PROVINCIA DE SALTA                                          ,148,4911.86,15,20145.00,DS_BASICO,SALTA,1
438,45441.00,42,C,1,5,0,16615.00,317000.00,4,315000.00,0.00,0.00,0.00,2000.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,28,1350.90,10,6000.00,DS_BASICO,BUENOS AIRES,0
439,55000.00,25,N,1,1,9,895.00,8949.00,4,8949.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,152,9195.62,15,52500.00,DS_SUCURSAL_ORO,MISIONES,1
440,82642.00,62,B,1,1,4,16023.00,245000.00,6,245000.00,0.00,0.00,0.00,0.00,0,F,F,CAJA DE RETIROS JUBILACIONES Y PENSIONES DE LA POLICIA DE LA,0,14520.32,12,80000.00,DS_PREMIUM,BUENOS AIRES,0
441,31253.00,53,N,1,4,0,9463.00,232000.00,4,194000.00,0.00,0.00,38000.00,0.00,2,F,F,MUNICIPALIDAD DE ELDORADO                                   ,84,2842.83,12,11200.00,DS_BASICO,MISIONES,0
442,15779.00,30,N,1,1,2,9918.00,168000.00,4,168000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE COORDINACION GENERAL DE GABINETE,148,2366.85,15,9707.14,DS_BASICO,MISIONES,1
443,90000.00,39,B,1,5,3,34223.00,627000.00,3,588000.00,0.00,0.00,0.00,39000.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,0,8454.62,12,40000.00,DS_BASICO,CAPITAL FEDERAL,0
444,60000.00,25,B,1,1,6,18751.00,169206.00,3,169206.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,148,6594.59,12,35000.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,1
445,63000.00,33,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15946.17,9,80000.00,DS_REFINANCIACION,BUENOS AIRES,0
446,52000.00,45,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7124.16,6,28000.00,DS_REFINANCIACION,BUENOS AIRES,0
447,41400.00,24,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2734.77,9,13720.00,DS_REFINANCIACION,BUENOS AIRES,0
448,37000.00,33,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2431.47,12,14000.00,DS_REFINANCIACION,BUENOS AIRES,0
449,19235.00,42,B,1,1,3,22862.00,513000.00,3,513000.00,0.00,0.00,0.00,0.00,0,F,F,HONORABLE SENADO DE LA NACION                               ,148,2869.29,8,10000.00,DS_BASICO,CAPITAL FEDERAL,1
450,40000.00,42,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,13894.12,12,80000.00,DS_REFINANCIACION,BUENOS AIRES,0
451,73000.00,25,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,112,10212.18,12,58800.00,DS_REFINANCIACION,CAPITAL FEDERAL,1
452,50820.00,32,T,1,1,3,7283.00,161000.00,5,161000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,58,7605.38,6,25000.00,DS_BASICO,TUCUMAN,0
453,52000.00,19,N,1,2,1,175.00,30000.00,5,6000.00,24000.00,0.00,0.00,0.00,1,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,152,6339.46,15,26000.00,DS_BASICO,MISIONES,1
454,57334.00,29,B,1,1,3,6270.00,73000.00,3,73000.00,0.00,0.00,0.00,0.00,0,F,F,POLICIA FEDERAL ARGENTINA                                   ,148,6250.53,15,28667.00,DS_BASICO,BUENOS AIRES,1
455,25000.00,55,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6078.68,12,35000.00,DS_REFINANCIACION,CORDOBA,0
456,49000.00,22,A,1,2,5,5667.00,52000.00,5,50000.00,2000.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,152,5516.16,10,24500.00,DS_BASICO,SALTA,1
457,49543.80,40,T,1,1,0,18654.00,389000.00,6,389000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,3582.84,12,20000.00,DS_SUCURSAL_ORO,TUCUMAN,0
458,66468.00,32,B,1,1,1,42731.00,604000.00,3,604000.00,0.00,0.00,0.00,0.00,0,F,F,POLICIA FEDERAL ARGENTINA                                   ,152,3259.44,6,10000.00,DS_BASICO,BUENOS AIRES,1
459,91928.00,47,U,1,1,1,24880.00,369000.00,4,369000.00,0.00,0.00,0.00,0.00,2,F,F,MINISTERIO DE EDUCACION DE LA PROVINCIA DEL CHUBUT          ,121,10152.97,12,40000.00,DS_BASICO,CHUBUT,1
460,47967.00,53,A,1,5,2,14879.00,369000.00,4,360000.00,0.00,0.00,0.00,9000.00,0,F,F,PROVINCIA DE SALTA                                          ,28,3688.35,15,15127.00,DS_BASICO,SALTA,0
461,38700.00,35,F,1,1,2,28880.00,399000.00,4,399000.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION NACIONAL DE VIALIDAD                              ,0,3259.44,6,10000.00,DS_BASICO,LA RIOJA,0
462,30000.00,40,M,1,1,0,702.00,9000.00,5,9000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,152,5429.79,15,31000.00,DS_SUCURSAL_ORO,MENDOZA,1
463,101000.00,43,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,84,11446.05,14,70000.00,DS_REFINANCIACION,SANTA FE,0
464,37000.00,31,S,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6867.63,14,42000.00,DS_REFINANCIACION,SANTA FE,0
465,28716.35,44,T,1,1,1,10631.00,212000.00,5,212000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,18,2665.16,12,10500.00,DS_BASICO,TUCUMAN,0
466,19077.00,36,N,1,1,0,100.00,1000.00,7,1000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE BOMPLAND                                   ,84,4052.71,9,19000.00,DS_SUCURSAL_ORO,MISIONES,0
467,26256.00,26,B,1,5,3,23310.00,432000.00,3,415000.00,0.00,0.00,0.00,17000.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,89,2438.25,15,10000.00,DS_BASICO,CAPITAL FEDERAL,0
468,47000.00,68,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3845.87,14,23520.00,DS_REFINANCIACION,MISIONES,0
469,21733.00,37,N,1,1,3,5202.00,142000.00,4,142000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE GARUHAPE                                   ,93,2649.41,15,10866.00,DS_BASICO,MISIONES,1
470,56044.00,63,B,1,1,3,12397.00,97000.00,3,97000.00,0.00,0.00,0.00,0.00,0,F,F,,0,13431.08,15,80000.00,DS_PREMIUM,BUENOS AIRES,0
471,32174.00,30,N,1,1,10,15295.00,338000.00,5,338000.00,0.00,0.00,0.00,0.00,0,F,F,PODER JUDICIAL DE LA PROVINCIA DE MISIONES                  ,148,2749.79,9,10000.00,DS_BASICO,MISIONES,1
472,60608.00,56,B,1,5,4,9376.00,166000.00,4,160000.00,0.00,0.00,0.00,6000.00,0,F,V,,0,6518.87,6,20000.00,DS_BASICO,BUENOS AIRES,0
473,38998.00,25,M,1,1,2,39916.00,613000.00,5,613000.00,0.00,0.00,0.00,0.00,1,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,143,2438.25,15,10000.00,DS_BASICO,MENDOZA,1
474,35500.00,34,T,1,1,0,14480.00,254508.00,5,254508.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,84,10893.85,8,50000.00,DS_SUCURSAL_ORO,TUCUMAN,0
475,31488.00,60,B,1,1,2,467.00,5000.00,5,5000.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,58,4722.03,12,20600.00,DS_BASICO,BUENOS AIRES,0
476,14948.00,67,T,1,1,0,2081.00,46000.00,6,46000.00,0.00,0.00,0.00,0.00,0,F,V,,133,4388.37,12,22400.00,DS_SUCURSAL_ORO,TUCUMAN,1
477,47200.00,56,P,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,23,7659.14,12,44100.00,DS_REFINANCIACION,FORMOSA,0
478,15000.00,48,N,1,1,2,200.00,2000.00,4,2000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE CANDELARIA                                 ,148,3721.65,15,22500.00,DS_SUCURSAL_ORO,MISIONES,1
479,68057.00,39,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9725.89,12,56000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
480,40000.00,43,T,1,5,2,17068.00,368000.00,5,341000.00,0.00,0.00,0.00,27000.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,48,2538.24,12,10000.00,DS_BASICO,TUCUMAN,0
481,46800.00,74,T,1,5,4,10058.00,213000.00,6,193000.00,0.00,0.00,0.00,20000.00,0,F,V,,13,5939.49,12,23400.00,DS_BASICO,TUCUMAN,0
482,20741.00,62,S,1,1,0,569.00,5692.00,2,5692.00,0.00,0.00,0.00,0.00,0,F,V,,0,5204.54,15,31000.00,DS_PLATA,SANTA FE,0
483,52300.00,30,A,1,1,2,21648.00,414000.00,5,414000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,3259.44,6,10000.00,DS_BASICO,SALTA,0
484,34802.00,44,T,1,1,1,11450.00,322000.00,5,322000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,8957.10,12,50000.00,DS_SUCURSAL_ORO,TUCUMAN,0
485,42492.00,69,B,1,5,0,3486.00,73000.00,4,67000.00,0.00,0.00,0.00,6000.00,0,F,F,INSTITUTO DE PREVISION SOCIAL DE LA PCIA DE BS AS,102,5169.10,15,21200.00,DS_BASICO,BUENOS AIRES,1
486,37776.00,42,T,1,1,0,1900.00,19000.00,7,19000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,112,10225.71,9,50000.00,DS_SUCURSAL_ORO,TUCUMAN,1
487,29657.46,75,B,1,1,3,1692.00,106336.00,4,106336.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO DE PREVISION SOCIAL DE LA PCIA DE BS AS,102,7051.32,15,42000.00,DS_PLATA,BUENOS AIRES,1
488,34166.00,30,T,1,1,0,350.00,12000.00,6,12000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,3706.67,15,17000.00,DS_BASICO,TUCUMAN,0
489,45000.00,44,A,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9190.17,6,36120.00,DS_REFINANCIACION,SALTA,0
490,25000.00,63,W,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,102,8162.80,12,47000.00,DS_REFINANCIACION,CORRIENTES,1
491,27800.00,34,M,1,3,6,24323.00,226000.00,4,223000.00,0.00,3000.00,0.00,0.00,2,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,148,2538.24,12,10000.00,DS_BASICO,MENDOZA,1
492,60000.00,37,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5922.37,12,34100.00,DS_REFINANCIACION,BUENOS AIRES,0
493,38000.00,40,W,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9052.02,12,52120.00,DS_REFINANCIACION,CORRIENTES,0
494,38000.00,40,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2790.58,9,14000.00,DS_REFINANCIACION,MISIONES,0
495,37484.47,36,T,1,1,0,9650.00,129000.00,5,129000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,6480.72,15,37000.00,DS_SUCURSAL_ORO,TUCUMAN,0
496,46400.00,21,P,1,1,5,839.00,8390.00,5,8390.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,152,8533.53,15,48720.00,DS_SUCURSAL_ORO,FORMOSA,1
497,43332.00,56,B,1,1,1,4189.00,97000.00,4,97000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE GRAL PUEYRREDON                            ,133,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
498,70608.00,57,A,1,1,1,27864.00,639434.00,5,639434.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,89,12773.26,15,80000.00,DS_PREMIUM,SALTA,0
499,40000.00,26,T,1,1,5,23432.00,485000.00,5,485000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,23,2438.25,15,10000.00,DS_BASICO,TUCUMAN,0
500,58000.00,43,X,1,1,2,24524.00,559000.00,3,559000.00,0.00,0.00,0.00,0.00,1,F,F,FUERZA AEREA ARGENTINA                                      ,143,2538.24,12,10000.00,DS_BASICO,CORDOBA,1
501,44800.00,47,Q,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3647.21,12,21000.00,DS_REFINANCIACION,NEUQUEN,0
502,58411.00,35,C,0,-1,1,0.00,0.00,4,0.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,0,1884.17,12,10000.00,DS_SUCURSAL_PLATA,BUENOS AIRES,0
503,41553.81,47,T,1,1,2,10575.00,292000.00,5,292000.00,0.00,0.00,0.00,0.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,58,2538.24,12,10000.00,DS_BASICO,TUCUMAN,0
504,37361.00,68,N,1,1,1,27316.00,342000.00,6,342000.00,0.00,0.00,0.00,0.00,0,F,V,,0,5553.73,9,25200.00,DS_SUCURSAL_ORO,MISIONES,0
505,65110.00,46,T,1,1,0,18364.00,331000.00,3,331000.00,0.00,0.00,0.00,0.00,0,F,F,FUNDACION MIGUEL LILLO                                      ,23,8957.10,12,50000.00,DS_SUCURSAL_ORO,TUCUMAN,0
506,18234.00,67,M,1,1,13,6689.00,81000.00,6,81000.00,0.00,0.00,0.00,0.00,0,F,V,,143,4251.28,15,23227.00,DS_SUCURSAL_ORO,MENDOZA,1
507,21000.00,44,T,1,1,3,8350.00,161000.00,5,161000.00,0.00,0.00,0.00,0.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,143,1629.72,6,5000.00,DS_BASICO,TUCUMAN,1
508,94488.00,60,C,1,1,4,500.00,5000.00,7,5000.00,0.00,0.00,0.00,0.00,0,F,F,,28,14520.32,12,80000.00,DS_PREMIUM,CAPITAL FEDERAL,0
509,35000.00,44,S,1,1,12,19449.00,200000.00,4,200000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE CASILDA                                    ,117,1522.95,12,6000.00,DS_BASICO,SANTA FE,1
510,30000.00,48,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,10988.21,14,67200.00,DS_REFINANCIACION,BUENOS AIRES,0
511,56000.00,24,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1781.04,6,7000.00,DS_REFINANCIACION,BUENOS AIRES,0
